player_id,name,first_name,second_name,web_name,position,team_id,team_name,team_short,current_price,price_change,selected_by_percent,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,status,chance_of_playing_this_round,chance_of_playing_next_round,news,news_added,form,transfers_in,transfers_out,transfers_in_event,transfers_out_event,photo_url,photo_code,penalties_taker,corners_taker,freekicks_taker,team_attack_strength,team_defence_strength,team_overall_strength,next_1_gw,next_1_opponent,next_1_difficulty,next_1_venue,next_2_gw,next_2_opponent,next_2_difficulty,next_2_venue,next_3_gw,next_3_opponent,next_3_difficulty,next_3_venue,next_4_gw,next_4_opponent,next_4_difficulty,next_4_venue,next_5_gw,next_5_opponent,next_5_difficulty,next_5_venue,next_6_gw,next_6_opponent,next_6_difficulty,next_6_venue,avg_fixture_difficulty_6gw,total_points_season_1_ago,minutes_season_1_ago,goals_scored_season_1_ago,assists_season_1_ago,clean_sheets_season_1_ago,start_cost_season_1_ago,end_cost_season_1_ago,total_points_season_2_ago,minutes_season_2_ago,goals_scored_season_2_ago,assists_season_2_ago,clean_sheets_season_2_ago,start_cost_season_2_ago,end_cost_season_2_ago,total_points_season_3_ago,minutes_season_3_ago,goals_scored_season_3_ago,assists_season_3_ago,clean_sheets_season_3_ago,start_cost_season_3_ago,end_cost_season_3_ago,goals_scored_per_90,assists_per_90,clean_sheets_per_90,goals_conceded_per_90,own_goals_per_90,penalties_saved_per_90,penalties_missed_per_90,yellow_cards_per_90,red_cards_per_90,saves_per_90,bonus_per_90,minutes_per_game,games_played,total_points_per_90
37,Lucas Digne,Lucas,Digne,Digne,DEF,2,Aston Villa,AVL,4.5,0.0,1.9,6,6.0,90,0,0,1,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,a,,,,,6.0,2468,545,2468,545,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,101188.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,50.0,1492.0,1.0,0.0,3.0,5.0,4.5,85.0,2405.0,1.0,4.0,6.0,4.5,4.6,89.0,2348.0,0.0,5.0,6.0,4.5,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,6.0
38,Ezri Konsa Ngoyo,Ezri,Konsa Ngoyo,Konsa,DEF,2,Aston Villa,AVL,4.5,0.0,22.8,3,3.0,65,0,0,1,0,0,0,0,0,1,0,0,15,0.0,0.0,0.0,0.0,a,,,,,3.0,11353,18712,11353,18712,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,199798.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,110.0,3322.0,0.0,0.0,12.0,4.5,4.4,91.0,3069.0,1.0,1.0,7.0,4.5,4.5,103.0,2936.0,2.0,0.0,8.0,4.5,4.5,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,65.0,1.0,4.153846153846154
39,Ian Maatsen,Ian,Maatsen,Maatsen,DEF,2,Aston Villa,AVL,4.5,0.0,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,910,969,910,969,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,441302.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,11.0,200.0,0.0,0.0,0.0,5.5,5.1,57.0,1125.0,1.0,2.0,3.0,5.0,4.5,,,,,,,,,,,,,,,,,,,,,
40,Tyrone Mings,Tyrone,Mings,Mings,DEF,2,Aston Villa,AVL,4.5,0.0,0.9,6,6.0,90,0,0,1,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,a,,,,,6.0,3544,512,3544,512,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,149484.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,130.0,3150.0,1.0,3.0,12.0,4.5,4.7,0.0,30.0,0.0,0.0,0.0,4.5,4.1,47.0,1119.0,0.0,1.0,4.0,4.5,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,6.0
41,Pau Torres,Pau,Torres,Pau,DEF,2,Aston Villa,AVL,4.5,0.0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,523,595,523,595,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,244954.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,85.0,2462.0,2.0,0.0,6.0,4.5,4.6,55.0,2019.0,0.0,0.0,5.0,4.5,4.2,,,,,,,,,,,,,,,,,,,,,
42,Andrés García,Andrés,García,A.García,DEF,2,Aston Villa,AVL,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d,25.0,25.0,Knock - 25% chance of playing,2025-08-10T22:00:04.418109Z,0.0,64,955,64,955,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,606798.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,8.0,316.0,0.0,0.0,0.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Álex Moreno Lopera,Álex,Moreno Lopera,Alex Moreno,DEF,2,Aston Villa,AVL,4.0,0.0,10.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,4660,4053,4660,4053,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,106468.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,72.0,1325.0,0.0,3.0,7.0,4.5,4.5,49.0,1024.0,2.0,0.0,3.0,5.0,4.9,34.0,952.0,0.0,1.0,3.0,4.5,4.2,,,,,,,,,,,,,,
44,Lamare Bogarde,Lamare,Bogarde,Bogarde,DEF,2,Aston Villa,AVL,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,274,242,274,242,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,515597.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,473.0,0.0,0.0,0.0,4.0,3.9,,,,,,,,,,,,,,
45,Lino da Cruz Sousa,Lino,da Cruz Sousa,Sousa,DEF,2,Aston Villa,AVL,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,326,289,326,289,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,514315.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
46,Yasin Özcan,Yasin,Özcan,Yasin,DEF,2,Aston Villa,AVL,4.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,207,217,207,217,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,587178.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Morgan Rogers,Morgan,Rogers,Rogers,MID,2,Aston Villa,AVL,7.0,0.0,10.2,3,3.0,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-10T22:00:04.458365Z,3.0,10189,7726,10189,7726,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,244850.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,35.0,636.0,3.0,1.0,2.0,5.0,5.0,161.0,3115.0,8.0,11.0,10.0,5.0,5.8,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.0
48,Youri Tielemans,Youri,Tielemans,Tielemans,MID,2,Aston Villa,AVL,6.0,0.0,2.4,3,3.0,90,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,a,,,,,3.0,2442,1900,2442,1900,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,166989.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,86.0,2341.0,3.0,3.0,6.0,6.5,6.1,77.0,1613.0,2.0,6.0,4.0,6.0,5.6,121.0,3025.0,3.0,7.0,7.0,5.5,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.0
49,Leon Bailey,Leon,Bailey,Bailey,MID,2,Aston Villa,AVL,5.5,0.0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,738,1238,738,1238,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,215711.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,100.0,1964.0,4.0,5.0,8.0,5.0,4.3,148.0,2063.0,10.0,11.0,5.0,5.5,5.4,47.0,1132.0,1.0,2.0,2.0,6.5,6.2,,,,,,,,,,,,,,
50,Emiliano Buendía Stati,Emiliano,Buendía Stati,Buendía,MID,2,Aston Villa,AVL,5.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,98,245,98,245,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,195546.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,117.0,2404.0,5.0,3.0,11.0,6.0,5.7,0.0,0.0,0.0,0.0,0.0,6.0,5.7,11.0,89.0,0.0,0.0,0.0,5.5,5.1,,,,,,,,,,,,,,
51,Samuel Iling-Junior,Samuel,Iling-Junior,Iling Jr,MID,2,Aston Villa,AVL,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,25,57,25,57,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,469247.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,5.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Jacob Ramsey,Jacob,Ramsey,J.Ramsey,MID,2,Aston Villa,AVL,5.5,0.0,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,666,1143,666,1143,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,232653.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,135.0,2634.0,6.0,8.0,11.0,5.5,5.1,29.0,848.0,1.0,1.0,0.0,6.0,5.9,66.0,1616.0,1.0,4.0,5.0,5.5,5.4,,,,,,,,,,,,,,
53,Donyell Malen,Donyell,Malen,Malen,MID,2,Aston Villa,AVL,5.5,0.0,2.0,1,1.0,6,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,a,,,,,1.0,1189,2195,1189,2195,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,204646.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,34.0,296.0,3.0,0.0,0.0,5.5,5.3,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15.0
54,John McGinn,John,McGinn,McGinn,MID,2,Aston Villa,AVL,5.5,0.0,0.7,3,3.0,83,0,0,1,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,a,,,,,3.0,1128,825,1128,825,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,122806.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,90.0,2692.0,1.0,5.0,10.0,5.5,5.1,119.0,3000.0,6.0,5.0,7.0,5.5,5.3,78.0,2217.0,1.0,4.0,8.0,5.5,5.2,0.0,0.0,1.0843373493975903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,3.253012048192771
55,Ross Barkley,Ross,Barkley,Barkley,MID,2,Aston Villa,AVL,5.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d,25.0,25.0,Knock - 25% chance of playing,2025-08-10T22:00:04.469618Z,0.0,18,554,18,554,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,88894.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,5.0,4.9,101.0,2616.0,5.0,5.0,2.0,5.0,4.5,44.0,567.0,3.0,1.0,1.0,5.5,5.2,,,,,,,,,,,,,,
56,Enzo Barrenechea,Enzo,Barrenechea,Barrenechea,MID,2,Aston Villa,AVL,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,0.0,0,3,0,3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,491287.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,5.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Lewis Dobbin,Lewis,Dobbin,Dobbin,MID,2,Aston Villa,AVL,5.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,138,136,138,136,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,461421.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,2.0,30.0,0.0,0.0,0.0,4.5,4.5,18.0,226.0,1.0,0.0,1.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,,
58,Boubacar Kamara,Boubacar,Kamara,Kamara,MID,2,Aston Villa,AVL,5.0,0.0,0.2,2,2.0,90,0,0,1,0,0,0,0,1,0,0,0,12,0.0,0.0,0.0,0.0,a,,,,,2.0,477,345,477,345,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,226944.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,44.0,1773.0,0.0,1.0,3.0,5.0,4.8,40.0,1653.0,0.0,1.0,7.0,5.0,5.0,57.0,1720.0,1.0,0.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,1.0,2.0
59,Amadou Onana,Amadou,Onana,Onana,MID,2,Aston Villa,AVL,5.0,0.0,1.6,5,5.0,90,0,0,1,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,a,,,,,5.0,2296,1788,2296,1788,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,449871.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,77.0,2486.0,1.0,3.0,9.0,5.0,4.7,66.0,2085.0,2.0,0.0,5.0,5.0,4.7,65.0,1613.0,3.0,0.0,6.0,5.0,4.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,5.0
60,Ben Broggio,Ben,Broggio,Broggio,MID,2,Aston Villa,AVL,4.5,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,421,372,421,372,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,577731.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Leander Dendoncker,Leander,Dendoncker,Dendoncker,MID,2,Aston Villa,AVL,4.5,0.0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,546,381,546,381,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,151589.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,37.0,897.0,0.0,0.0,4.0,5.0,4.7,20.0,118.0,1.0,1.0,0.0,5.0,4.9,0.0,0.0,0.0,0.0,0.0,4.5,4.5,,,,,,,,,,,,,,
62,Jamaldeen Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,MID,2,Aston Villa,AVL,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,67,70,67,70,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,559962.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Kadan Young,Kadan,Young,Young,MID,2,Aston Villa,AVL,4.5,0.0,0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,1015,886,1015,886,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,537403.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.4,,,,,,,,,,,,,,
64,Ollie Watkins,Ollie,Watkins,Watkins,FWD,2,Aston Villa,AVL,9.0,0.0,27.9,2,2.0,90,0,0,1,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,a,,,,,2.0,24086,18036,24086,18036,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,178301.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,175.0,3129.0,15.0,8.0,13.0,7.5,7.3,228.0,3222.0,19.0,18.0,7.0,8.0,8.9,186.0,2593.0,16.0,8.0,10.0,9.0,9.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.0
65,Zépiqueno Redmond,Zépiqueno,Redmond,Redmond,FWD,2,Aston Villa,AVL,4.5,0.0,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,1461,1377,1461,1377,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,576756.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Evann Guessand,Evann,Guessand,Guessand,MID,2,Aston Villa,AVL,6.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,100,117,100,117,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,485337.jpg,False,False,False,2310,2440,2375,1,15,3,H,2,5,3,A,3,8,3,H,4,9,3,A,5,17,2,A,6,10,3,H,2.8333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Max Weiß,Max,Weiß,Weiss,GKP,3,Burnley,BUR,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,130,110,130,110,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,518030.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Etienne Green,Etienne,Green,Green,GKP,3,Burnley,BUR,4.0,0.0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,287,142,287,142,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,489571.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Václav Hladký,Václav,Hladký,Hladký,GKP,3,Burnley,BUR,4.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,80,92,80,92,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,51943.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Connor Roberts,Connor,Roberts,Roberts,DEF,3,Burnley,BUR,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,99,65,99,65,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,192290.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,7.0,267.0,0.0,0.0,0.0,4.0,4.0,69.0,1689.0,1.0,1.0,6.0,4.5,4.4,12.0,817.0,0.0,1.0,0.0,4.5,4.3,,,,,,,,,,,,,,
187,Kyle Walker,Kyle,Walker,Walker,DEF,3,Burnley,BUR,4.5,0.0,1.9,1,1.0,37,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,a,,,,,1.0,2454,1020,2454,1020,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,58621.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,69.0,1953.0,0.0,0.0,7.0,5.0,4.7,123.0,2766.0,0.0,5.0,10.0,5.0,5.5,13.0,966.0,0.0,0.0,0.0,5.5,5.1,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,6.923076923076923
188,Hannes Delcroix,Hannes,Delcroix,Delcroix,DEF,3,Burnley,BUR,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,227,188,227,188,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,247245.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,7.0,584.0,0.0,0.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Owen Dodgson,Owen,Dodgson,Dodgson,DEF,3,Burnley,BUR,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,2025-08-11T01:08:30.737822Z,0.0,0,198,0,198,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,461567.jpg,False,False,False,2100,2100,2100,1,18,3,A,2,17,2,H,3,14,3,A,4,12,4,H,5,16,3,H,6,13,4,A,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
